airport_code,airport_name,city,country,country_code,latitude,longitude,timezone,is_major_airport
PNU,Panguitch Municipal Airport,Panguitch,US,US,37.84519958, -112.3919983,,False
ICS,Cascade Airport,Cascade,US,US,44.4938011169, -116.01599884,,False
UBS,Columbus Lowndes County Airport,Columbus,US,US,33.4654006958, -88.3803024292,,False
UCY,Everett-Stewart Regional Airport,Union City,US,US,36.38180161, -88.98539734,,False
UDD,Bermuda Dunes Airport,Bermuda Dunes,US,US,33.748492, -116.275027,,False
UES,Waukesha County Airport,Waukesha,US,US,43.041000366211, -88.237098693848,,False
UGN,Waukegan National Airport,Chicago/Waukegan,US,US,42.422199249268, -87.867897033691,,False
UIL,Quillayute Airport,Quillayute,US,US,47.936599731445, -124.56300354004,,False
UIN,Quincy Regional Airport Baldwin Field,Quincy,US,US,39.942699, -91.194603,,False
IKB,Wilkes County Airport,North Wilkesboro,US,US,36.2228012085, -81.09829711910001,,False
UKI,Ukiah Municipal Airport,Ukiah,US,US,39.125999, -123.200996,,False
UKT,Quakertown Airport,Quakertown,US,US,40.4352, -75.381897,,False
ULM,New Ulm Municipal Airport,New Ulm,US,US,44.319599151611, -94.502296447754,,False
ATO,Ohio University Airport,Albany,US,US,39.211839, -82.22949,,False
UNU,Dodge County Airport,Juneau,US,US,43.42660141, -88.70320129,,False
SCE,State College Regional Airport,State College,US,US,40.849374, -77.84852,,False
UOS,Franklin County Airport,Sewanee,US,US,35.204754, -85.899052,,False
UOX,University Oxford Airport,Oxford,US,US,34.384300231934, -89.536796569824,,False
KUP,Kupiano Airport,Kupiano,PG,PG,-10.0736, 148.218,OC,False
UTM,Tunica Municipal Airport,Tunica,US,US,34.68505, -90.347757,,False
HTV,Huntsville Regional Airport,Huntsville,US,US,30.7469005585, -95.5871963501,,False
NPT,Newport State Airport,Newport,US,US,41.532207, -71.281039,,False
UVA,Garner Field,Uvalde,US,US,29.2112998962, -99.743598938,,False
RKH,Rock Hill - York County Airport,Rock Hill,US,US,34.9878006, -81.05719757,,False
VAD,Moody Air Force Base,Valdosta,US,US,30.9678001404, -83.1930007935,,False
LLY,South Jersey Regional Airport,Lumberton,US,US,39.942902, -74.845703,,False
VBG,Vandenberg Space Force Base,Lompoc,US,US,34.737301, -120.584,,False
VCT,Victoria Regional Airport,Victoria,US,US,28.85260009765625, -96.91850280761719,,False
VCV,Southern California Logistics Airport,Victorville,US,US,34.597499847399995, -117.383003235,,False
VDI,Vidalia Regional Airport,Vidalia,US,US,32.192699432373, -82.371200561523,,False
KVE,Kitava Airport,Kitava Island,PG,PG,-8.6285, 151.327,OC,False
VEL,Vernal Regional Airport,Vernal,US,US,40.436214, -109.511661,,False
VGT,North Las Vegas Airport,Las Vegas,US,US,36.209074, -115.193982,,False
VHN,Culberson County Airport,Van Horn,US,US,31.057800292969, -104.78399658203,,False
VIH,Rolla National Airport,Vichy,US,US,38.127399, -91.769501,,False
VIS,Visalia Municipal Airport,Visalia,US,US,36.318699, -119.392998,,False
VJI,Virginia Highlands Airport,Abingdon,US,US,36.687099, -82.033302,,False
VKS,Vicksburg Municipal Airport,Vicksburg,US,US,32.23929977417, -90.928398132324,,False
VLA,Vandalia Municipal Airport,Vandalia,US,US,38.991501, -89.166199,,False
VLD,Valdosta Regional Airport,Valdosta,US,US,30.782499313354492, -83.27670288085938,,False
VNC,Venice Municipal Airport,Venice,US,US,27.070541, -82.440815,,False
VNY,Van Nuys Airport,Van Nuys,US,US,34.209801, -118.489998,,False
VOK,Volk Field,Camp Douglas,US,US,43.938999, -90.253403,,False
VPS,Destin-Fort Walton Beach Airport,Valparaiso,US,US,30.481315, -86.515839,,False
VPZ,Porter County Municipal Airport,Valparaiso,US,US,41.45399857, -87.00710297,,False
VQQ,Cecil Airport,Jacksonville,US,US,30.2187, -81.876701,,False
VRB,Vero Beach Regional Airport,Vero Beach,US,US,27.6556, -80.417901,,False
VSF,Hartness State Airport,North Springfield,US,US,43.343601, -72.517303,,False
VTN,Miller Field,Valentine,US,US,42.856211, -100.549192,,False
VYS,Illinois Valley Regional Airport Walter A Duncan Field,Peru,US,US,41.351898, -89.153099,,False
GTY,Gettysburg Regional Airport,Gettysburg,US,US,39.841222, -77.274699,,False
SQV,Sequim Valley Airport,Sequim,US,US,48.098098754883, -123.18699645996,,False
PGC,Grant County Airport,Petersburg,US,US,38.9948997498, -79.1458969116,,False
WAL,Wallops Flight Facility Airport,Wallops Island,US,US,37.940813, -75.462255,,False
